User_ID,Username,Total_Comments,Total_Likes,Channels,Comment_Count_Per_Channel,Likes_Per_Channel
UCToP_xQ-Nv4KMA4_ZWYk6TQ,@KhanMonzur,11,461,"Bangladesh,India,Pakistan",Bangladesh:8|India:1|Pakistan:2,Bangladesh:460|India:0|Pakistan:1
UCGNqvrs7uAIZr7aH3CF9jKA,@raisulislam2998,5,459,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:2,Bangladesh:7|India:1|Pakistan:451
UCQ5DMAOMXq2qQZ33QDOaqjg,@bluemotion4111,29,453,"Bangladesh,India,Pakistan",Bangladesh:4|India:2|Pakistan:23,Bangladesh:54|India:0|Pakistan:399
UCu4FC9zNp37KqY_vdixooYQ,@ituhin,18,452,"Bangladesh,India,Pakistan",Bangladesh:14|India:1|Pakistan:3,Bangladesh:303|India:0|Pakistan:149
UCWPjuSg0glB84uAIU9r-gpg,@llakshh,18,445,"Bangladesh,India,Pakistan",Bangladesh:1|India:9|Pakistan:8,Bangladesh:1|India:44|Pakistan:400
UClRiAzw2bs8gqHlQh2C6YPA,@DR719-i8r,5,443,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:441
UCLETL54jrQWw86e2Lwz_yaw,@TheKayani,28,441,"Bangladesh,India,Pakistan",Bangladesh:5|India:3|Pakistan:20,Bangladesh:133|India:29|Pakistan:279
UCEuMfQncSD9DVRB9qJpQBvg,@DeshiPrita,36,439,"Bangladesh,India,Pakistan",Bangladesh:28|India:1|Pakistan:7,Bangladesh:365|India:2|Pakistan:72
UCgk4MXBd_Yb2BmR-fuOL2tg,@Super.youknow,14,438,"Bangladesh,India,Pakistan",Bangladesh:1|India:6|Pakistan:7,Bangladesh:0|India:10|Pakistan:428
UCjEc-AXZoWZr9bw8nAz5x-g,@shamimarabegum8943,15,430,"Bangladesh,India,Pakistan",Bangladesh:5|India:2|Pakistan:8,Bangladesh:0|India:1|Pakistan:429
UCBBxe1cDv7oI1UZQv9lL_rA,@SaurabhSikdar,17,425,"Bangladesh,India,Pakistan",Bangladesh:5|India:1|Pakistan:11,Bangladesh:65|India:0|Pakistan:360
UCmFm9umM8vfxoXp4i6difZg,@rukhsananisar1142,25,423,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:21,Bangladesh:280|India:9|Pakistan:134
UCallQhZPttBecSN-A_-QAWQ,@ig_koushiksaha,7,419,"Bangladesh,India,Pakistan",Bangladesh:2|India:3|Pakistan:2,Bangladesh:415|India:1|Pakistan:3
UC2ORdPF_StZsNgRsmz6gjOA,@khattakzindabad,7,411,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:4,Bangladesh:34|India:4|Pakistan:373
UC8m4GOFAIV3PoTc5NUhrYsA,@HimanshuVerma-2000,34,409,"Bangladesh,India,Pakistan",Bangladesh:1|India:23|Pakistan:10,Bangladesh:67|India:283|Pakistan:59
UC_HoPdn0SCKScgWAO6BoOeQ,@legendofnothing1,27,397,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:25,Bangladesh:1|India:0|Pakistan:396
UCI7SunAtYCGX6YyRLWrOxqw,@charu917,8,388,"Bangladesh,India,Pakistan",Bangladesh:5|India:1|Pakistan:2,Bangladesh:381|India:0|Pakistan:7
UCemZGzqSLXR5RdRaAZ83tYA,@udbastujajabor3602,64,387,"Bangladesh,India,Pakistan",Bangladesh:23|India:14|Pakistan:27,Bangladesh:6|India:160|Pakistan:221
UCD2lgP2h3uizAEKTisOI-9g,@hellosigh,24,380,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:21,Bangladesh:0|India:0|Pakistan:380
UCnEkQw8y03-e_Alr9XVC2OA,@reels_wala_bong,15,379,"Bangladesh,India,Pakistan",Bangladesh:8|India:1|Pakistan:6,Bangladesh:5|India:0|Pakistan:374
UCpt7Cqrh3m9XZ8147QbmpAg,@adiMallya,25,376,"Bangladesh,India,Pakistan",Bangladesh:5|India:13|Pakistan:7,Bangladesh:180|India:39|Pakistan:157
UCQ4dnzEjg_CcO6aJYo-KFHA,@aaus100,3,372,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:372
UCgFL67v0VUfiAcxOt78dYrg,@muhammadtaj4980,6,371,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:1,Bangladesh:10|India:221|Pakistan:140
UC7O5To41xFmoKWJ7LvFbELA,@sazandisrar,61,371,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:59,Bangladesh:21|India:255|Pakistan:95
UCbTNgcSxvMUHFDmFNQqXEng,@UnitedBengal71,4,363,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:1,Bangladesh:7|India:355|Pakistan:1
UCSqhWgtnw7T5zp5FmJ2J5Kg,@moizjaved4496,111,362,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:108,Bangladesh:0|India:165|Pakistan:197
UCynD2wos16EJRswiavtRVgg,@dipsBarua,22,358,"Bangladesh,India,Pakistan",Bangladesh:2|India:5|Pakistan:15,Bangladesh:115|India:1|Pakistan:242
UCUFF1jKVuxN3WBgFteAPZbw,@reajulislambd,82,355,"Bangladesh,India,Pakistan",Bangladesh:36|India:17|Pakistan:29,Bangladesh:55|India:227|Pakistan:73
UCMJgktqOkkHloZE-yWALkFw,@zamandeepu8907,10,355,"Bangladesh,India,Pakistan",Bangladesh:4|India:2|Pakistan:4,Bangladesh:1|India:0|Pakistan:354
UCcIV1rz0stKmLtkUxDfcBIg,@Gojo_Satorou274,7,355,"Bangladesh,India,Pakistan",Bangladesh:2|India:2|Pakistan:3,Bangladesh:14|India:0|Pakistan:341
UCRdsnZJGgJ6tSkUYJ3fNCjg,@sum_saifainna,13,353,"Bangladesh,India,Pakistan",Bangladesh:2|India:2|Pakistan:9,Bangladesh:4|India:278|Pakistan:71
UCQvTgfcugRTh_mGwMXmIrYA,@soumyajyotichakraborty007,8,350,"Bangladesh,India,Pakistan",Bangladesh:1|India:3|Pakistan:4,Bangladesh:0|India:0|Pakistan:350
UCFOP8zmjtS8H6ZhRC496YeA,@khondokarrubab7059,9,344,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:7,Bangladesh:0|India:0|Pakistan:344
UCNiTC6Jy99yEs1eBL1u1UGQ,@ShahzadAshrafi,18,341,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:16,Bangladesh:277|India:30|Pakistan:34
UC7db_HOa66jq5QDJUpOzrJg,@mehakluhana4279,3,340,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:133|India:207|Pakistan:0
UCJPjP4RE0CEZrwThwHPgNUA,@jayeealways,6,340,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:4,Bangladesh:0|India:0|Pakistan:340
UChttpEyPK4CC0Za28v9xdNg,@jasoninthea.m7471,16,340,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:11,Bangladesh:4|India:2|Pakistan:334
UC2lJAl0oKlSyw9Bww8geMmw,@Can786Pak,17,340,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:15,Bangladesh:3|India:0|Pakistan:337
UC9fQWYCoUt7F3LoesN4lHXw,@TheBongGuide,9,338,"Bangladesh,India,Pakistan",Bangladesh:5|India:3|Pakistan:1,Bangladesh:8|India:329|Pakistan:1
UCbbInbPIMf68WsI1VrxMeGw,@DeepakBisht7,8,336,"Bangladesh,India,Pakistan",Bangladesh:1|India:4|Pakistan:3,Bangladesh:283|India:7|Pakistan:46
UCoyWCv9RrUnx6Drw7Rimnuw,@imrananjum4295,83,336,"Bangladesh,India,Pakistan",Bangladesh:5|India:2|Pakistan:76,Bangladesh:21|India:0|Pakistan:315
UCKk2qMw1NrRnOZH9YSFzs_g,@harsheetchawaria1572,37,334,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:34,Bangladesh:1|India:0|Pakistan:333
UCdytUTPdTJbVE2Vg0VY-sWg,@arpolashmia,9,330,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:4,Bangladesh:7|India:0|Pakistan:323
UCaQJDVo9IK6NPrjEv9YO4tQ,@Hindian1947,9,327,"Bangladesh,India,Pakistan",Bangladesh:1|India:5|Pakistan:3,Bangladesh:0|India:21|Pakistan:306
UCK083s9FSm6xxsAEWmxMZKQ,@amitjodha,19,325,"Bangladesh,India,Pakistan",Bangladesh:1|India:9|Pakistan:9,Bangladesh:9|India:33|Pakistan:283
UCtTyOgK1Rhu7LknTq5z1JRQ,@adeelrao08,5,324,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:2,Bangladesh:301|India:17|Pakistan:6
UCrx4ZPStRPhtbzLjDZFo75Q,@Remixmaster0,18,319,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:16,Bangladesh:314|India:0|Pakistan:5
UCT9Aev0kwwi8xwoHFnD6xcA,@jishnupratimmudoi5461,23,319,"Bangladesh,India,Pakistan",Bangladesh:2|India:5|Pakistan:16,Bangladesh:158|India:5|Pakistan:156
UCyDosXER6PdSoYsvJyXLCxA,@jiaulkarim9079,11,317,"Bangladesh,India,Pakistan",Bangladesh:4|India:2|Pakistan:5,Bangladesh:152|India:0|Pakistan:165
UChVWFdn0bGMLKp12FvdA6Ig,@tauhidchowdhury5029,36,310,"Bangladesh,India,Pakistan",Bangladesh:4|India:4|Pakistan:28,Bangladesh:1|India:0|Pakistan:309
UCry0Gy_S0odTJKq82Lsgi7Q,@imvictordas,11,309,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:8,Bangladesh:0|India:1|Pakistan:308
UCLmyWlT74Oou2efHMl0YvJg,@Azizul-OfficiaI,22,309,"Bangladesh,India,Pakistan",Bangladesh:13|India:4|Pakistan:5,Bangladesh:0|India:130|Pakistan:179
UCxwuvvyWxNaAnO2PGIkTUPQ,@ronaldodhar01,26,307,"Bangladesh,India,Pakistan",Bangladesh:8|India:8|Pakistan:10,Bangladesh:13|India:14|Pakistan:280
UCnbBnv0Yh08zHJt185PtcPg,@caprioyt6213,3,302,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:35|Pakistan:267
UCogu3YoR80INrwTMtOPa6Uw,@saudghazali,49,300,"Bangladesh,India,Pakistan",Bangladesh:6|India:5|Pakistan:38,Bangladesh:6|India:55|Pakistan:239
UC9dlvwtdP_RwM-bUtIwYGTg,@mannadiisyed259,9,295,"Bangladesh,India,Pakistan",Bangladesh:7|India:1|Pakistan:1,Bangladesh:294|India:1|Pakistan:0
UCmlaqhZr-R_yYgxyHvIQVFw,@songloverpk2025,34,293,"Bangladesh,India,Pakistan",Bangladesh:1|India:4|Pakistan:29,Bangladesh:104|India:2|Pakistan:187
UCxnjhbxjuEprhv4PmnZPXYw,@tonmoy18,6,291,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:4,Bangladesh:0|India:1|Pakistan:290
UCd1fGSHKu351maFmwpiDW7A,@mahinahmed5700,9,291,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:7,Bangladesh:0|India:118|Pakistan:173
UC2VU_oKnFdWOVH2p71QHwJw,@shahbazmohsin4853,10,291,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:8,Bangladesh:274|India:0|Pakistan:17
UC5nm_1p-tnJHuyCG3-t2Weg,@siuuubho,17,290,"Bangladesh,India,Pakistan",Bangladesh:10|India:1|Pakistan:6,Bangladesh:19|India:3|Pakistan:268
UCXEsfvHE7dgVFK7fcgvrZXQ,@Nashu_420,8,289,"Bangladesh,India,Pakistan",Bangladesh:6|India:1|Pakistan:1,Bangladesh:4|India:241|Pakistan:44
UCHH4KDD4XpuuD3JboM1Kk9g,@tinyworldofreja,8,288,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:5,Bangladesh:3|India:275|Pakistan:10
UCbaqd4MXcSmRneDC0KhOolw,@muhammadanassiddiqui8228,52,287,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:50,Bangladesh:1|India:2|Pakistan:284
UCY1M1iM806bqsz8xbOQh0rA,@tasin498,19,285,"Bangladesh,India,Pakistan",Bangladesh:11|India:2|Pakistan:6,Bangladesh:3|India:3|Pakistan:279
UCy1HD3th_J0vb6tp8Y9VWgA,@Epitaph90,16,284,"Bangladesh,India,Pakistan",Bangladesh:9|India:6|Pakistan:1,Bangladesh:267|India:2|Pakistan:15
UCdFTOVJWoUa4n1Fwh02LcTQ,@SharifulIslam-pk1ie,5,283,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:3,Bangladesh:0|India:7|Pakistan:276
UCeRo9P6Okw2sl_N_2Aes48w,@zahidalim2456,16,282,"Bangladesh,India,Pakistan",Bangladesh:7|India:2|Pakistan:7,Bangladesh:7|India:0|Pakistan:275
UCQgqiIqySYTZIf0VQxH2B6A,@Junaidraj1o,42,282,"Bangladesh,India,Pakistan",Bangladesh:1|India:4|Pakistan:37,Bangladesh:31|India:0|Pakistan:251
UCUmIKNCBdGhHoYrb1VZ7Ajw,@souryadeephalder8493,3,282,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:282|India:0|Pakistan:0
UCLnRCTvSC15s8zvawJNDGbA,@subhradeepghosh9490,11,281,"Bangladesh,India,Pakistan",Bangladesh:9|India:1|Pakistan:1,Bangladesh:23|India:2|Pakistan:256
UCveHb-1NXTap7mKaLfst7_Q,@umershah7008,25,274,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:22,Bangladesh:265|India:2|Pakistan:7
UCJUZm2Q8klbKZe15Kfv4sLw,@little_swallow,15,273,"Bangladesh,India,Pakistan",Bangladesh:5|India:7|Pakistan:3,Bangladesh:126|India:131|Pakistan:16
UCUbW_MjwcRMic7pYMi7nvTg,@AkramHossen95,4,271,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:1,Bangladesh:21|India:250|Pakistan:0
UCAiMG_4tU-WrApkmkWjngzA,@Prottoy26,33,270,"Bangladesh,India,Pakistan",Bangladesh:27|India:3|Pakistan:3,Bangladesh:204|India:29|Pakistan:37
UCuRT10-qQ2fiP2tWu0bDrsQ,@iftanik4604,37,268,"Bangladesh,India,Pakistan",Bangladesh:24|India:10|Pakistan:3,Bangladesh:144|India:123|Pakistan:1
UCBW8vFplL6dzUNUWWNB7Jsw,@Asadkhan-os5uk,33,266,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:30,Bangladesh:76|India:1|Pakistan:189
UCLl_OUYBwS4CHy8hM3Feiuw,@akashchowdhury121,7,259,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:4,Bangladesh:0|India:2|Pakistan:257
UClHiYFNcNW-7ruxsidP2W-g,@souravdey8951,13,258,"Bangladesh,India,Pakistan",Bangladesh:1|India:3|Pakistan:9,Bangladesh:236|India:5|Pakistan:17
UCjyX2l2q_mHUtazAyf_qb9Q,@nowyedazim54,15,258,"Bangladesh,India,Pakistan",Bangladesh:8|India:1|Pakistan:6,Bangladesh:243|India:0|Pakistan:15
UCjz3ySWXepFi0wEHddviW6g,@md.selimhossain150,6,253,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:1,Bangladesh:2|India:251|Pakistan:0
UCGbvnbQKclYpJSWkJ_ljFQQ,@saibalchakraborty3321,4,249,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:4|India:245|Pakistan:0
UCU24TcPCX-lEYnSao5TOcEw,@koowasha,9,247,"Bangladesh,India,Pakistan",Bangladesh:5|India:1|Pakistan:3,Bangladesh:214|India:25|Pakistan:8
UC5AwbkVpMoAClDo52Q6NIMg,@krishnendukundu6446,19,247,"Bangladesh,India,Pakistan",Bangladesh:16|India:1|Pakistan:2,Bangladesh:247|India:0|Pakistan:0
UCuk8mpumyszT-40yv2WjURA,@fardeendevra7068,13,245,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:10,Bangladesh:1|India:2|Pakistan:242
UCx-QVj88-6flZCMgnhe1y9Q,@kunalthakare5143,23,243,"Bangladesh,India,Pakistan",Bangladesh:4|India:9|Pakistan:10,Bangladesh:34|India:6|Pakistan:203
UCKjKdOAAmqzC6-gIaBN6Cpg,@waleedahmed503,4,243,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:2,Bangladesh:231|India:12|Pakistan:0
UCFS7iZGBQE3mrP16lQjFiQw,@arslan.khalid,3,242,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:240|India:2|Pakistan:0
UC_u3JhpnP8o2SDZtmm2c98w,@sutirthasarkar4189,11,241,"Bangladesh,India,Pakistan",Bangladesh:1|India:9|Pakistan:1,Bangladesh:130|India:26|Pakistan:85
UCUGiUUFV8J1Ryn9UyLaj4tw,@DeepDeb103,6,240,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:3,Bangladesh:0|India:239|Pakistan:1
UCLZTX18NTApQ_PJWrp9z1gA,@rabindranathdas8255,5,238,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:3,Bangladesh:31|India:1|Pakistan:206
UC4oPrznq9ZTN2J_E7XtFFDA,@sjquader,16,236,"Bangladesh,India,Pakistan",Bangladesh:2|India:2|Pakistan:12,Bangladesh:68|India:10|Pakistan:158
UC5MltSv0LHxu6UJk1Fdr66Q,@satyakidebnath3449,4,236,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:1,Bangladesh:235|India:1|Pakistan:0
UC5W_4yw9pw0ipQaz-PRMTTA,@S.koraie,21,235,"Bangladesh,India,Pakistan",Bangladesh:4|India:8|Pakistan:9,Bangladesh:230|India:4|Pakistan:1
UCqY6MS6-MCiHq6YxIOkpPeQ,@bangtvworld,47,235,"Bangladesh,India,Pakistan",Bangladesh:43|India:3|Pakistan:1,Bangladesh:232|India:3|Pakistan:0
UC8GypJM2zd0bv0F-tratDFg,@imshakirr,22,235,"Bangladesh,India,Pakistan",Bangladesh:6|India:3|Pakistan:13,Bangladesh:170|India:3|Pakistan:62
UCyD9S4BUuVHzemdaqDYRWMA,@sohailahmedwarsi9758,21,234,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:16,Bangladesh:193|India:0|Pakistan:41
UCFKAtRhoKC6maT0wrHiof1w,@Stringfreak,14,234,"Bangladesh,India,Pakistan",Bangladesh:4|India:6|Pakistan:4,Bangladesh:35|India:169|Pakistan:30
UCh3xQAJKH39tFAOcxnvoqKg,@tasib_,11,233,"Bangladesh,India,Pakistan",Bangladesh:6|India:1|Pakistan:4,Bangladesh:92|India:4|Pakistan:137
UCA63R-nUUQ19LGF8dXcz30w,@RanaBhuiyan68,5,231,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:3,Bangladesh:0|India:0|Pakistan:231
UCs6-YGKnscVolWLysNBFmdw,@dibyajyotihalder9667,4,231,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:231|India:0|Pakistan:0
UC1IaL0-N9oQxw9GWufdaqxg,@MRJ-b8f,11,230,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:8,Bangladesh:0|India:0|Pakistan:230
UCRaeoGGyWSxYyx6mBTHqOCg,@121sameem,7,230,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:4,Bangladesh:0|India:0|Pakistan:230
UC00dnalHzuCJw9qGVLCP3vA,@dr.hussain24,3,226,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:1|Pakistan:225
UCCD4Yjr_ONg0nK6QhHo3y7w,@JunaidKhawaja,16,223,"Bangladesh,India,Pakistan",Bangladesh:3|India:4|Pakistan:9,Bangladesh:39|India:121|Pakistan:63
UCbs_KQU1q6cWR8b0Vn-dlSA,@priyankaladha3030,14,221,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:11,Bangladesh:4|India:1|Pakistan:216
UCdr65SfRZ7sT2M67Q-IA8Yw,@jassicasheperson74,12,219,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:10,Bangladesh:0|India:0|Pakistan:219
UCC8QAUlzd7TxXlZthXBOPxA,@yasinakash2154,9,217,"Bangladesh,India,Pakistan",Bangladesh:4|India:3|Pakistan:2,Bangladesh:1|India:214|Pakistan:2
UC3xp40VBMv7gPBNzBymFSlA,@AvijitBhattacharyais,12,216,"Bangladesh,India,Pakistan",Bangladesh:8|India:1|Pakistan:3,Bangladesh:210|India:3|Pakistan:3
UCv06-cWYHr-4qGBSoVn1DsQ,@Doctor.singer,22,216,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:20,Bangladesh:2|India:1|Pakistan:213
UCrU0vsuFNyujUhGycqlCMgg,@halimrony4748,59,215,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:56,Bangladesh:0|India:0|Pakistan:215
UCgAx8mknPW_N_F66LPF7XTg,@Abassin2003,12,215,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:10,Bangladesh:9|India:2|Pakistan:204
UCAFZSRLUR_URYkRdko2JQqw,@dhruboustc4307,3,215,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:213|Pakistan:2
UCwVfe-8e8pHwm6B_qGkfRxA,@naqashhaider3469,17,214,"Bangladesh,India,Pakistan",Bangladesh:1|India:7|Pakistan:9,Bangladesh:15|India:193|Pakistan:6
UCF6UO-26I8E0jJIJu81bshw,@hridoy5767,16,214,"Bangladesh,India,Pakistan",Bangladesh:11|India:2|Pakistan:3,Bangladesh:61|India:5|Pakistan:148
UChwaFMZJGBKKRmOfKDxWrjA,@mustakahmedshuvo8198,5,214,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:2,Bangladesh:3|India:1|Pakistan:210
UCZz5SPgIy5oAFSj_8Yw5v2A,@skmirajuddinahmed2064,3,213,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:213|India:0|Pakistan:0
UCHS44xmDZS7BBdW4uN7_8VA,@baldevsingh8715,8,212,"Bangladesh,India,Pakistan",Bangladesh:1|India:3|Pakistan:4,Bangladesh:1|India:1|Pakistan:210
UC2dhadc6boJQSjStOk74j4Q,@DebuGolpoBole,8,211,"Bangladesh,India,Pakistan",Bangladesh:5|India:2|Pakistan:1,Bangladesh:3|India:207|Pakistan:1
UCzyS4twZ4md68P6uaD2mP2w,@kumararup188,6,210,"Bangladesh,India,Pakistan",Bangladesh:3|India:2|Pakistan:1,Bangladesh:204|India:0|Pakistan:6
UC-0GnedfcQZ1e5NsLGBy_IA,@niil0y,24,209,"Bangladesh,India,Pakistan",Bangladesh:5|India:2|Pakistan:17,Bangladesh:2|India:41|Pakistan:166
UC5rBcPNIPuvKsm4EqT4qJDw,@Riaz_9rich,38,207,"Bangladesh,India,Pakistan",Bangladesh:14|India:2|Pakistan:22,Bangladesh:2|India:0|Pakistan:205
UC59I15md6P2Lf9XVQSdTofg,@GeminiReadCharts,46,206,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:43,Bangladesh:0|India:0|Pakistan:206
UCuVrpRBfl9iRjLjYYxmYq9Q,@SaraanSarangi,42,206,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:39,Bangladesh:0|India:1|Pakistan:205
UCqdzYJpEjUyTTHKD170Cl5w,@raagnomadmusic,8,206,"Bangladesh,India,Pakistan",Bangladesh:2|India:3|Pakistan:3,Bangladesh:1|India:0|Pakistan:205
UCXrbcZJAUW3gIWevg3MRcig,@Momentumupdates,3,205,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:126|Pakistan:79
UChNgXXm6TL1kVDPGZ6dbUKw,@jayantbishnoi9617,24,204,"Bangladesh,India,Pakistan",Bangladesh:14|India:6|Pakistan:4,Bangladesh:159|India:10|Pakistan:35
UC5muSnB20YStKy9bxIkmxFA,@anustuproy8055,5,203,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:2,Bangladesh:0|India:116|Pakistan:87
UCeCCoDraakNCZy9tYiAxLhA,@tapas2629,41,203,"Bangladesh,India,Pakistan",Bangladesh:3|India:25|Pakistan:13,Bangladesh:1|India:38|Pakistan:164
UC70Mi-R_jzuFRukhPWqhtgg,@ai_masum,9,203,"Bangladesh,India,Pakistan",Bangladesh:3|India:2|Pakistan:4,Bangladesh:0|India:2|Pakistan:201
UCn3OCEaalqkRR7txiCb5o9A,@noobnoobersplayz529,7,202,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:5,Bangladesh:0|India:30|Pakistan:172
UCaGf3NsABAbSzyvTg870NMw,@SteveWhy2022,8,202,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:5,Bangladesh:2|India:3|Pakistan:197
UCTz-6RjFXqbKe90fVXpDKHA,@imadkhan1425,38,197,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:36,Bangladesh:1|India:0|Pakistan:196
UCky2TDLlMslshn6545m_Qfg,@chirantangupta2458,3,196,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:28|India:129|Pakistan:39
UCuM_M6Vjc4_Q8FyIcqUfLJA,@aleah1211,38,196,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:36,Bangladesh:7|India:30|Pakistan:159
UCWYGhKRL8D7DNBr3o-7x7VQ,@KamranKhan-ui5im,17,195,"Bangladesh,India,Pakistan",Bangladesh:3|India:2|Pakistan:12,Bangladesh:3|India:1|Pakistan:191
UC8JYvJT0sRLzMXBVWULPn0g,@shakilontheway,4,194,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:194
UCnRHAniHwjy6grix2rc-_BA,@xamiekhan,9,194,"Bangladesh,India,Pakistan",Bangladesh:7|India:1|Pakistan:1,Bangladesh:181|India:13|Pakistan:0
UCQrXHpDubetf-3udp2bG3Kg,@suhaschakma4571,24,194,"Bangladesh,India,Pakistan",Bangladesh:12|India:4|Pakistan:8,Bangladesh:34|India:44|Pakistan:116
UCkADWyzjlws8pcxc8xxU1QQ,@Abdurrahaman72426,14,193,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:11,Bangladesh:3|India:1|Pakistan:189
UCK4_0FRl8Z2eGSDtAd3pTKQ,@sankhasmukherjee4872,18,192,"Bangladesh,India,Pakistan",Bangladesh:15|India:2|Pakistan:1,Bangladesh:188|India:2|Pakistan:2
UC0oQv63eX9L2eH1IyoioGcg,@jahidhassan620,15,192,"Bangladesh,India,Pakistan",Bangladesh:4|India:2|Pakistan:9,Bangladesh:0|India:0|Pakistan:192
UCUOeAFBWO-kW5v7qr2lziXQ,@AzizKhan-gm7eh,27,191,"Bangladesh,India,Pakistan",Bangladesh:23|India:1|Pakistan:3,Bangladesh:169|India:5|Pakistan:17
UC28Z2WPVj3D-5OTLnUrBo4g,@rehanrao5,13,189,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:10,Bangladesh:98|India:0|Pakistan:91
UCx_13Qv2xBu2QQG6pqDiNuw,@sumonchandradas3851,14,188,"Bangladesh,India,Pakistan",Bangladesh:11|India:2|Pakistan:1,Bangladesh:188|India:0|Pakistan:0
